date,VT_Mid_chg,DWX_Mid_chg,DWX_Mid_chg,TIPX_Mid_chg,FLRN_Mid_chg,SJNK_Mid_chg,SRLN_Mid_chg,DWFI_Mid_chg,EMTL_Mid_chg,STOT_Mid_chg,TOTL_Mid_chg,DIA_Mid_chg,SMEZ_Mid_chg,XITK_Mid_chg,GLDM_Mid_chg,GLD_Mid_chg,GLDW_Mid_chg,SYE_Mid_chg,SYG_Mid_chg,SYV_Mid_chg,LOWC_Mid_chg,ZCAN_Mid_chg,XINA_Mid_chg,EFAX_Mid_chg,QEFA_Mid_chg,EEMX_Mid_chg,QEMM_Mid_chg,ZDEU_Mid_chg,ZJPN_Mid_chg,ZGBR_Mid_chg,QUS_Mid_chg,QWLD_Mid_chg,LGLV_Mid_chg,ONEV_Mid_chg,ONEO_Mid_chg,ONEY_Mid_chg,SPSM_Mid_chg,SMLV_Mid_chg,MMTM_Mid_chg,VLU_Mid_chg,SPY_Mid_chg,SPYX_Mid_chg,SPYD_Mid_chg,SPYB_Mid_chg,WDIV_Mid_chg,XWEB_Mid_chg,MDY_Mid_chg,NANR_Mid_chg,XTH_Mid_chg,SHE_Mid_chg,GAL_Mid_chg,INKM_Mid_chg,RLY_Mid_chg,ULST_Mid_chg,BIL_Mid_chg,CWB_Mid_chg,EBND_Mid_chg,JNK_Mid_chg,IBND_Mid_chg,BWX_Mid_chg,SPTL_Mid_chg,BWZ_Mid_chg,WIP_Mid_chg,RWO_Mid_chg,RWX_Mid_chg,RWR_Mid_chg,FEZ_Mid_chg,DGT_Mid_chg,XNTK_Mid_chg,CWI_Mid_chg,TFI_Mid_chg,SHM_Mid_chg,HYMB_Mid_chg,SPAB_Mid_chg,SPDW_Mid_chg,SPEM_Mid_chg,SPIB_Mid_chg,SPLG_Mid_chg,SPLB_Mid_chg,SPMD_Mid_chg,SPSB_Mid_chg,SPTS_Mid_chg,SPTM_Mid_chg,MDYG_Mid_chg,MDYV_Mid_chg,SPYG_Mid_chg,SPYV_Mid_chg,SLY_Mid_chg,SLYG_Mid_chg,SLYV_Mid_chg,KBE_Mid_chg,KCE_Mid_chg,GII_Mid_chg,KIE_Mid_chg,KRE_Mid_chg,XAR_Mid_chg,XBI_Mid_chg,GXC_Mid_chg,SDY_Mid_chg,GMF_Mid_chg,EDIV_Mid_chg,EWX_Mid_chg,GNR_Mid_chg,XHE_Mid_chg,XHS_Mid_chg,XHB_Mid_chg,GWX_Mid_chg,XME_Mid_chg,XES_Mid_chg,XOP_Mid_chg,XPH_Mid_chg,XRT_Mid_chg,XSD_Mid_chg,XSW_Mid_chg,XTL_Mid_chg,XTN_Mid_chg,PSK_Mid_chg
2010-01-04,1.006647662485747,1.011299688562992,1.011299688562992,,,,,,,,,1.0000474766177656,,,,1.000911369332422,,,,,,,,,,,,,,,,,,,,,,,,,1.0072476656291685,,,,,,1.0002244584938835,,,,,,,,1.0,1.0082774931020893,,1.0088055130168454,,1.0004372540446,1.0071277719112988,1.0034190371991247,1.0030171266305794,0.9986136783733826,1.0071538785243372,0.9871288132157697,0.9993560699190991,1.0070026800380392,0.9993991416309014,1.0056827966247635,1.0006625441696113,1.000416579879192,,1.0044859470841345,1.0051093398732884,1.0130506456635222,1.003789074834228,1.0033135283363803,1.0089020771513353,1.0031497035573125,1.0001665556295802,,1.005235980211606,1.01051393095852,0.9989157540930282,1.0057801147995022,1.003569589840398,1.0035791919646202,1.0048661233993015,1.0014252442034275,1.0169412856811324,1.0049646336580806,0.9937586685159499,1.0116284022660476,0.9898139946855626,,1.0081019798694835,1.0253142935228203,0.9976435304198801,1.010783989414489,,1.005707297187118,,,,0.9990154250082047,1.0083013925537856,1.0270163934426229,1.0243693152565643,1.0192710170487949,1.003878975950349,0.9972253052164262,1.0009790034994166,,,,1.0033589251439539
2010-01-05,1.00313763691764,1.00472141855553,1.00472141855553,,,,,,,,,1.002706038739081,,,,1.0115137719098566,,,,,,,,,,,,,,,,,,,,,,,,,1.0039288394473138,,,,,,1.0081908965104536,,,,,,,,0.9998909487459106,0.9999999999999998,,1.0056925996204935,,0.9978146853146853,0.9974723834487924,0.9972740902276134,0.998672918694152,1.001388246182323,0.9974930362116993,1.0078028747433263,0.9973288971156774,0.9986263736263735,0.9964442154083998,1.0031288916562888,1.0017656146546017,1.0002082032063293,,0.9997265767407948,0.9990849938999593,1.0074733685907578,1.001100975149418,1.003074820635463,0.9986134453781512,1.006187280674752,0.9986677768526229,,1.0019757166463108,1.0053756781529466,1.0070552480191035,1.0017160873209083,1.0023256609323166,1.0039212025021007,1.0140411038253898,1.00293321299639,1.0173436786855317,1.0030278080263473,1.0002326122354037,1.005178947368421,0.995973154362416,,1.0075705625805744,1.0070302868756873,0.9998604251664163,1.005890823406205,,1.0036481556546413,,,,1.0177398160315376,1.0078319006685772,1.0286042651002427,1.0212765957446808,1.0078556679624868,0.9972952086553324,1.0098775737340013,0.9996878576630945,,,,1.0098039215686276
2010-01-06,0.9975158084914183,0.9931984806995847,0.9931984806995847,,,,,,,,,0.9988636901661854,,,,0.9987892645119477,,,,,,,,,,,,,,,,,,,,,,,,,1.0003957435581743,,,,,,1.0015580946728002,,,,,,,,1.0,1.0014334115194161,,1.0040251572327044,,0.9949189662724485,0.9957766306898169,0.9954899548995491,0.996367824238129,0.9947319778188543,0.9920413292376432,0.9997962510187449,0.9943615646658054,0.9923486932599727,0.9935698524341471,0.9926754705854969,0.999812734082397,1.0001665278934222,,0.9989424742456012,0.99806655133815,0.9908771405069917,1.000942655145326,1.0001513775355737,0.9991164219295662,1.0055067763942853,1.00066700016675,,1.0007887283547843,1.000542085550956,1.0081914205647768,0.9979282868525896,1.0048793803528167,1.0002789919092347,0.9913401119616131,1.0019901358484036,1.0325257963212204,1.0005295908910365,0.9915116279069769,1.0113098479453777,1.0188679245283019,,1.0056352598480929,0.9900741132874536,0.9998174535848894,0.9919963560645496,,0.993840872374798,,,,1.0345384118786312,0.997915087187263,1.0038130708521769,1.005741469816273,0.9957651367746365,0.9991734469843729,1.0061440969830555,0.9917776852622813,,,,0.9960928250059198
2010-01-07,1.0026035770885215,1.0097118463180363,1.0097118463180363,,,,,,,,,1.0027492060482535,,,,0.9996845568023072,,,,,,,,,,,,,,,,,,,,,,,,,1.003384466616852,,,,,,1.00625972294244,,,,,,,,1.0,1.0026024723487312,,1.0028856594003175,,1.0040151448445893,0.9976437323279924,1.0024711696869852,1.0037165466346583,0.9984824553253427,1.0027445460942996,0.9979620949663746,1.00685174246899,1.0042449969678593,1.0015268500043377,1.0078319185855646,1.0001873009926951,0.9998334998334998,,1.0007848577217222,1.007137030995106,1.006973058637084,1.0004708836917282,1.0042379294687453,0.9983365619472753,1.0027383089420996,1.0014997500416598,,1.0044420562421639,1.008570162045018,1.0022450288646567,1.00431172149473,1.000407470288625,1.0066939382670137,1.0041718526713688,1.0088428324697756,1.0117314794699108,1.0006616382162234,1.0007036472381845,1.0028993911278632,1.0244708994708995,,0.9987276664861939,0.9993650581473065,1.0008591987971216,0.9990816661200395,,1.0029462562226963,,,,1.0096723868954758,1.0089458689458688,1.0209363957597173,1.015387375632034,1.003103448275862,0.994933174779619,0.9973163919163153,1.005247140308532,,,,1.0014857957922263
2010-01-08,1.0100033871514058,1.010904414614382,1.010904414614382,,,,,,,,,1.00439612384779,,,,1.019248106743599,,,,,,,,,,,,,,,,,,,,,,,,,1.0047748379183459,,,,,,1.0050796922737146,,,,,,,,1.0,1.0081894873458794,,1.0022444212183168,,1.0094890638977074,0.9992631081719414,1.0094494658997533,1.0090000708666997,1.0099255583126554,1.0076496596252367,1.0069430263426589,1.0109116508271734,1.0078416149068323,1.0024946728340525,1.0088413215449046,1.0002203128442388,1.0004163197335554,,0.9998358562830567,1.011642032800162,1.0064900999745194,1.001176655161594,1.0057272042200454,0.9998101786429882,1.006159541220378,1.0021630615640598,,1.0042440885908912,1.0039312399277238,1.00384,1.0046112259500715,1.005973796755142,1.0063723679349834,1.00470539628618,1.0026193247962747,1.0040798797509127,1.0063475271092301,1.0120707840150005,1.0070210217651676,1.0051646223369917,,1.0084297834277502,1.0075238254472496,1.0049468827127375,1.0076160462215218,,1.0143841166936791,,,,1.0012051915945612,1.0090171495265525,1.0218914943324393,1.0060494687840342,1.0058439326228945,1.010029360563307,1.0008237232289952,1.0031318509238962,,,,1.002670464660851
2010-01-11,0.9887542478984082,0.9830007841770496,0.9830007841770496,,,,,,,,,0.9977409638554218,,,,0.9870859316261996,,,,,,,,,,,,,,,,,,,,,,,,,0.9915420499629419,,,,,,0.9878044314228164,,,,,,,,1.0,0.9944001750749859,,0.9955876854044621,,1.0041004969246272,1.0119880497674243,1.0016280016280017,1.0027742660486023,0.9887899262899262,0.9908065190137902,0.9883897789495031,0.9839600742804087,0.9920482072088267,0.9881279485717247,0.98969864698647,1.0008810572687223,1.000208073241781,,1.0044508491271593,0.9880916641649155,0.9812360387192849,1.0030557079056648,0.9926569758729207,1.0022993840182264,0.9877261761158023,0.9994354972605014,,0.9904467646849917,0.9839717864526328,0.9917118265859101,0.9800569800569802,0.9938929752344964,0.9858126089749473,0.9852645526820798,0.990642875437548,0.986099230111206,0.988042049934297,0.991570171375637,1.0024197186564408,0.9892956540355384,,0.9916406837974413,0.9802190507799536,1.0010571163148285,0.9872939336678177,,0.988785700019972,,,,0.983363684064323,0.9880597014925373,0.9590177815410669,0.9730640268242058,0.9727728411938938,0.990996321354153,0.992400548696845,0.9724216880008325,,,,1.0002367424242424
2010-01-12,1.002487280949689,1.0073037343000737,1.0073037343000737,,,,,,,,,1.0048349056603771,,,,0.9908150006720731,,,,,,,,,,,,,,,,,,,,,,,,,1.0038693224288793,,,,,,1.0039670769687083,,,,,,,,1.0001090631475624,0.994355694793258,,0.9991737192648606,,0.9979235161792698,0.9984865470852019,1.0036841392387919,0.9992995972684293,1.0006212144742974,1.0029523407844791,1.0069248525262888,1.0035858359480052,1.0022778257118206,1.0075725778244142,1.0023302780798509,1.0,1.000624089868941,,0.9990919822028512,1.0048612517723312,0.9987099711640616,0.9999687548820497,1.00324577294686,0.9967166880643192,1.0019540194791317,0.999069705628281,,1.0023665244361575,1.001038164919913,1.0083574413371905,1.0121931524547803,1.0050242726686356,1.0030347036044087,1.001970923087625,1.0030680662564422,1.0008674907829105,0.9972070754089638,1.007567264573991,0.9961132476884053,1.0010820168794632,,1.0066137207600359,0.9927541139026206,1.00384,1.001121964097149,,1.001121019622893,,,,0.999686126804771,1.004342900302115,0.9933780681617517,0.9912541227048225,0.9930319709567863,1.0107468265711395,1.0050313769938906,0.9882277397260275,,,,1.002603550295858
2010-01-13,1.0049622194654335,1.0067492058463785,1.0067492058463785,,,,,,,,,1.0033094707193992,,,,1.0091344849416661,,,,,,,,,,,,,,,,,,,,,,,,,1.0054750120450264,,,,,,1.0073488681265923,,,,,,,,1.0001090512540896,1.0057414399166775,,1.0001002380654054,,1.0013698630136985,1.0018900054267483,1.0002429084235243,0.9994743297704574,1.0065187024677944,1.001331651247547,1.0045848191543554,1.0024447004066666,1.0096071071932784,1.0077413083852602,1.0065096094234345,1.0004401408450703,1.0000000000000002,,1.00056348268654,1.0094738963918564,1.0057442443583315,0.9987814023247095,1.0023700248288316,1.0006334860738646,1.007618002864369,0.9999667442633855,,1.0072258987658738,1.0070373845622005,1.004250345340559,1.0061826884722778,1.0043235939875022,1.0092807424593968,1.0103906322317875,1.0098805739324683,1.018851570964247,1.0006668444918647,0.999826147426982,1.0029983160142935,1.0230220492866409,,1.0065971941729273,0.9973396998635743,1.0030815003719054,1.0016480980947986,,1.0021386490194497,,,,1.0043956043956044,1.0094002632073698,1.0098657897075816,1.0152292666777023,1.0191638657939739,1.0110434804941315,0.9982120753678998,1.00682261208577,,,,1.0039660056657225
2010-01-14,0.9931545281113231,0.9876759024560791,0.9876759024560791,,,,,,,,,0.9943292939690263,,,,0.9965495608531993,,,,,,,,,,,,,,,,,,,,,,,,,0.9933786373932741,,,,,,0.9947210206026837,,,,,,,,1.0,0.9964919547967016,,0.9976446415595479,,0.9976796134998009,1.0097870750840494,0.9925796006475983,1.0000876577840112,0.9962991518889747,0.9953104220620143,0.9953346855983773,0.9810059795990153,0.9907912687585266,0.9932137997554212,0.9907299045272558,0.9997800263968326,0.9999999999999999,,1.0025796606474586,0.9883186900958467,0.9915688318752549,1.0012513686844986,0.9951585663351471,1.0083778251419167,0.9938307073517404,1.0005321094815258,,0.9908370920197465,0.994090675036167,0.9940747010898315,0.9938553022794846,0.9921635892779067,0.992367816091954,0.9922814411030438,0.9928534966819806,0.9923436835389197,0.9933359989337598,0.9938561409609923,0.9968877968877968,1.0013734812466983,,0.9901289390615806,0.9932973120853568,0.9950211864406779,0.9974331973147296,,0.9959734246023756,,,,0.9881212879024696,0.9921773142112125,0.9816053511705686,0.9958144464373063,0.9968757232122194,1.0007112556201896,0.9951777349131993,0.9874152952565344,,,,0.9942861173814896
2010-01-15,1.0022598870056498,1.0013274336283187,1.0013274336283187,,,,,,,,,1.0026915367168898,,,,1.0008543549620037,,,,,,,,,,,,,,,,,,,,,,,,,1.0029819329942113,,,,,,1.0012898945971842,,,,,,,,1.0,1.0048064432320083,,0.9993093055381138,,0.9975700772368307,0.994728469961527,0.9995922250917495,0.9967569462704882,1.0032347933756385,1.0046413502109706,1.010189525168127,1.0004780686028445,1.004827882960413,1.0005375877915546,1.0006528023873915,1.0002200220022002,1.0002079002079003,,0.9984960498659129,1.0039397918981714,0.9993142857142857,0.9992969848461178,1.0014708100769347,0.9942030805290474,0.9993914128351035,1.0016619577862722,,1.0102871070647692,1.002022593853288,0.9964874933475254,1.002592740327084,1.002542372881356,1.003335804299481,1.002677499769181,0.9968294772922022,0.9920702957565367,1.0014759157386288,1.0083396512509477,1.0038202431810712,1.0109727790673138,,1.0051333315321642,1.0093644563795359,1.0050037261790694,1.0036951501154734,,1.0062664240954113,,,,0.9949383106611833,1.004880795945185,1.0017932394871334,1.0028932446748415,0.9995356935577481,1.0120573676862545,0.9980617471964558,1.0026579520697168,,,,1.0051081943951758
